RecordID,Year,Month,Name,Value
735,2010,3,Input_#3_D_1K,255364
735,2010,3,Input_#3_P_LK98,1003982.33333333
735,2010,3,Input_#3_P_NLP3,748618.333333333
736,2010,4,RM Category,300 rm
736,2010,4,C.LK98,18
736,2010,4,P.LK98,1410856
736,2010,4,C.1K,6
736,2010,4,D.1K,520148
736,2010,4,C.NLP3,12
736,2010,4,P.NLP3,890708
736,2010,4,C_1K,2.66666666666667
736,2010,4,C_LK98,12.6666666666667
736,2010,4,C_NLP3,10
736,2010,4,D_1K,222752
736,2010,4,P_LK98,913756
736,2010,4,P_NLP3,691004
736,2010,4,Input_#3_C_1K,2.66666666666667
736,2010,4,Input_#3_C_LK98,15
736,2010,4,Input_#3_C_NLP3,12.3333333333333
736,2010,4,Input_#3_D_1K,219631.333333333
736,2010,4,Input_#3_P_LK98,1084372.33333333
736,2010,4,Input_#3_P_NLP3,864741
737,2010,5,RM Category,300 rm
737,2010,5,C.LK98,18
737,2010,5,P.LK98,1410856
737,2010,5,C.1K,4
737,2010,5,D.1K,310178
737,2010,5,C.NLP3,14
737,2010,5,P.NLP3,1100678
737,2010,5,C_1K,4
737,2010,5,C_LK98,15.3333333333333
737,2010,5,C_NLP3,11.3333333333333
737,2010,5,D_1K,326144.666666667
737,2010,5,P_LK98,1162306
737,2010,5,P_NLP3,836161.333333333
737,2010,5,Input_#3_C_1K,2.66666666666667
737,2010,5,Input_#3_C_LK98,16
737,2010,5,Input_#3_C_NLP3,13.3333333333333
737,2010,5,Input_#3_D_1K,213061.666666667
737,2010,5,Input_#3_P_LK98,1164762.66666667
737,2010,5,Input_#3_P_NLP3,951701
738,2010,6,RM Category,300 rm
738,2010,6,C.LK98,18
738,2010,6,P.LK98,1410856
738,2010,6,C.1K,6
738,2010,6,D.1K,391974
738,2010,6,C.NLP3,12
738,2010,6,P.NLP3,1018882
738,2010,6,C_1K,5.33333333333333
738,2010,6,C_LK98,18
738,2010,6,C_NLP3,12.6666666666667
738,2010,6,D_1K,407433.333333333
738,2010,6,P_LK98,1410856
738,2010,6,P_NLP3,1003422.66666667
738,2010,6,Input_#3_C_1K,3
738,2010,6,Input_#3_C_LK98,13.6666666666667
738,2010,6,Input_#3_C_NLP3,10.6666666666667
738,2010,6,Input_#3_D_1K,228401.333333333
738,2010,6,Input_#3_P_LK98,1008209.33333333
738,2010,6,Input_#3_P_NLP3,779808
739,2010,7,RM Category,300 rm
739,2010,7,C.LK98,30
739,2010,7,P.LK98,2094914
739,2010,7,C.1K,16
739,2010,7,D.1K,1002160
739,2010,7,C.NLP3,14
739,2010,7,P.NLP3,1092754
739,2010,7,C_1K,8.66666666666667
739,2010,7,C_LK98,22
739,2010,7,C_NLP3,13.3333333333333
739,2010,7,D_1K,568104
739,2010,7,P_LK98,1638875.33333333
739,2010,7,P_NLP3,1070771.33333333
739,2010,7,Input_#3_C_1K,5.66666666666667
739,2010,7,Input_#3_C_LK98,17.3333333333333
739,2010,7,Input_#3_C_NLP3,11.6666666666667
739,2010,7,Input_#3_D_1K,395428
739,2010,7,Input_#3_P_LK98,1276315.66666667
739,2010,7,Input_#3_P_NLP3,880887.666666667
740,2010,8,RM Category,300 rm
740,2010,8,C.LK98,12
740,2010,8,P.LK98,866166
740,2010,8,C.1K,4
740,2010,8,D.1K,352428
740,2010,8,C.NLP3,8
740,2010,8,P.NLP3,513738
740,2010,8,C_1K,8.66666666666667
740,2010,8,C_LK98,20
740,2010,8,C_NLP3,11.3333333333333
740,2010,8,D_1K,582187.333333333
740,2010,8,P_LK98,1457312
740,2010,8,P_NLP3,875124.666666667
740,2010,8,Input_#3_C_1K,6.33333333333333
740,2010,8,Input_#3_C_LK98,17.6666666666667
740,2010,8,Input_#3_C_NLP3,11.3333333333333
740,2010,8,Input_#3_D_1K,454166
740,2010,8,Input_#3_P_LK98,1309809
740,2010,8,Input_#3_P_NLP3,855643
741,2010,9,RM Category,300 rm
741,2010,9,C.LK98,8
741,2010,9,P.LK98,586882
741,2010,9,C.1K,4
741,2010,9,D.1K,339572
741,2010,9,C.NLP3,4
741,2010,9,P.NLP3,247310
741,2010,9,C_1K,8
741,2010,9,C_LK98,16.6666666666667
741,2010,9,C_NLP3,8.66666666666667
741,2010,9,D_1K,564720
741,2010,9,P_LK98,1182654
741,2010,9,P_NLP3,617934
741,2010,9,Input_#3_C_1K,6.66666666666667
741,2010,9,Input_#3_C_LK98,17.3333333333333
741,2010,9,Input_#3_C_NLP3,10.6666666666667
741,2010,9,Input_#3_D_1K,486076.666666667
741,2010,9,Input_#3_P_LK98,1296755
741,2010,9,Input_#3_P_NLP3,810678.333333333
742,2010,10,RM Category,300 rm
742,2010,10,C.LK98,30
742,2010,10,P.LK98,2283692
742,2010,10,C.1K,2
742,2010,10,D.1K,204732
742,2010,10,C.NLP3,28
742,2010,10,P.NLP3,2078960
742,2010,10,C_1K,3.33333333333333
742,2010,10,C_LK98,16.6666666666667
742,2010,10,C_NLP3,13.3333333333333
742,2010,10,D_1K,298910.666666667
742,2010,10,P_LK98,1245580
742,2010,10,P_NLP3,946669.333333333
742,2010,10,Input_#3_C_1K,6
742,2010,10,Input_#3_C_LK98,19.3333333333333
742,2010,10,Input_#3_C_NLP3,13.3333333333333
742,2010,10,Input_#3_D_1K,433507.333333333
742,2010,10,Input_#3_P_LK98,1442227.66666667
742,2010,10,Input_#3_P_NLP3,1008720.33333333
743,2010,11,RM Category,300 rm
743,2010,11,C.LK98,28
743,2010,11,P.LK98,2396258
743,2010,11,C.1K,12
743,2010,11,D.1K,976080
743,2010,11,C.NLP3,16
743,2010,11,P.NLP3,1420178
743,2010,11,C_1K,6
743,2010,11,C_LK98,22
743,2010,11,C_NLP3,16
743,2010,11,D_1K,506794.666666667
743,2010,11,P_LK98,1755610.66666667
743,2010,11,P_NLP3,1248816
743,2010,11,Input_#3_C_1K,7.33333333333333
743,2010,11,Input_#3_C_LK98,21
743,2010,11,Input_#3_C_NLP3,13.6666666666667
743,2010,11,Input_#3_D_1K,544491
743,2010,11,Input_#3_P_LK98,1606461.33333333
743,2010,11,Input_#3_P_NLP3,1061970.33333333
744,2010,12,RM Category,300 rm
744,2010,12,C.LK98,38
744,2010,12,P.LK98,2800024
744,2010,12,C.1K,14
744,2010,12,D.1K,863602
744,2010,12,C.NLP3,24
744,2010,12,P.NLP3,1936422
744,2010,12,C_1K,9.33333333333333
744,2010,12,C_LK98,32
744,2010,12,C_NLP3,22.6666666666667
744,2010,12,D_1K,681471.333333333
744,2010,12,P_LK98,2493324.66666667
744,2010,12,P_NLP3,1811853.33333333
744,2010,12,Input_#3_C_1K,8.66666666666667
744,2010,12,Input_#3_C_LK98,24.3333333333333
744,2010,12,Input_#3_C_NLP3,15.6666666666667
744,2010,12,Input_#3_D_1K,623095.666666667
744,2010,12,Input_#3_P_LK98,1837989.33333333
744,2010,12,Input_#3_P_NLP3,1214893.66666667
745,2011,1,RM Category,300 rm
745,2011,1,C.LK98,22
745,2011,1,P.LK98,1946092
745,2011,1,C.1K,2
745,2011,1,D.1K,168904
745,2011,1,C.NLP3,20
745,2011,1,P.NLP3,1777188
745,2011,1,C_1K,9.33333333333333
745,2011,1,C_LK98,29.3333333333333
745,2011,1,C_NLP3,20
745,2011,1,D_1K,669528.666666667
745,2011,1,P_LK98,2380791.33333333
745,2011,1,P_NLP3,1711262.66666667
745,2011,1,Input_#3_C_1K,6.33333333333333
745,2011,1,Input_#3_C_LK98,23
745,2011,1,Input_#3_C_NLP3,16.6666666666667
745,2011,1,Input_#3_D_1K,484219.666666667
745,2011,1,Input_#3_P_LK98,1813185.66666667
745,2011,1,Input_#3_P_NLP3,1328966
746,2011,2,RM Category,300 rm
746,2011,2,C.LK98,30
746,2011,2,P.LK98,2029506
746,2011,2,C.1K,0
746,2011,2,D.1K,0
746,2011,2,C.NLP3,30
746,2011,2,P.NLP3,2029506
746,2011,2,C_1K,5.33333333333333
746,2011,2,C_LK98,30
746,2011,2,C_NLP3,24.6666666666667
746,2011,2,D_1K,344168.666666667
746,2011,2,P_LK98,2258540.66666667
746,2011,2,P_NLP3,1914372
746,2011,2,Input_#3_C_1K,5.66666666666667
746,2011,2,Input_#3_C_LK98,26
746,2011,2,Input_#3_C_NLP3,20.3333333333333
746,2011,2,Input_#3_D_1K,425481.666666667
746,2011,2,Input_#3_P_LK98,2007075.66666667
746,2011,2,Input_#3_P_NLP3,1581594
747,2011,3,RM Category,300 rm
747,2011,3,C.LK98,30
747,2011,3,P.LK98,2029506
747,2011,3,C.1K,6
747,2011,3,D.1K,495280
747,2011,3,C.NLP3,24
747,2011,3,P.NLP3,1534226
747,2011,3,C_1K,2.66666666666667
747,2011,3,C_LK98,27.3333333333333
747,2011,3,C_NLP3,24.6666666666667
747,2011,3,D_1K,221394.666666667
747,2011,3,P_LK98,2001701.33333333
747,2011,3,P_NLP3,1780306.66666667
747,2011,3,Input_#3_C_1K,6
747,2011,3,Input_#3_C_LK98,29.6666666666667
747,2011,3,Input_#3_C_NLP3,23.6666666666667
747,2011,3,Input_#3_D_1K,451433
747,2011,3,Input_#3_P_LK98,2247513
747,2011,3,Input_#3_P_NLP3,1796080
748,2011,4,RM Category,300 rm
748,2011,4,C.LK98,28
748,2011,4,P.LK98,2048618
748,2011,4,C.1K,12
748,2011,4,D.1K,930990
748,2011,4,C.NLP3,16
748,2011,4,P.NLP3,1117628
748,2011,4,C_1K,6
748,2011,4,C_LK98,29.3333333333333
748,2011,4,C_NLP3,23.3333333333333
748,2011,4,D_1K,475423.333333333
748,2011,4,P_LK98,2035876.66666667
748,2011,4,P_NLP3,1560453.33333333
748,2011,4,Input_#3_C_1K,7.66666666666667
748,2011,4,Input_#3_C_LK98,29.3333333333333
748,2011,4,Input_#3_C_NLP3,21.6666666666667
748,2011,4,Input_#3_D_1K,572476
748,2011,4,Input_#3_P_LK98,2208334
748,2011,4,Input_#3_P_NLP3,1635858
749,2011,5,RM Category,300 rm
749,2011,5,C.LK98,46
749,2011,5,P.LK98,3596236
749,2011,5,C.1K,16
749,2011,5,D.1K,1321012
749,2011,5,C.NLP3,30
749,2011,5,P.NLP3,2275224
749,2011,5,C_1K,11.3333333333333
749,2011,5,C_LK98,34.6666666666667
749,2011,5,C_NLP3,23.3333333333333
749,2011,5,D_1K,915760.666666667
749,2011,5,P_LK98,2558120
749,2011,5,P_NLP3,1642359.33333333
749,2011,5,Input_#3_C_1K,8.33333333333333
749,2011,5,Input_#3_C_LK98,32.3333333333333
749,2011,5,Input_#3_C_NLP3,24
749,2011,5,Input_#3_D_1K,629964.666666667
749,2011,5,Input_#3_P_LK98,2408330.33333333
749,2011,5,Input_#3_P_NLP3,1778365.66666667
750,2011,6,RM Category,300 rm
750,2011,6,C.LK98,46
750,2011,6,P.LK98,3528992
750,2011,6,C.1K,18
750,2011,6,D.1K,1414578
750,2011,6,C.NLP3,28
750,2011,6,P.NLP3,2114414
750,2011,6,C_1K,15.3333333333333
750,2011,6,C_LK98,40
750,2011,6,C_NLP3,24.6666666666667
750,2011,6,D_1K,1222193.33333333
750,2011,6,P_LK98,3057948.66666667
750,2011,6,P_NLP3,1835755.33333333
750,2011,6,Input_#3_C_1K,9
750,2011,6,Input_#3_C_LK98,33.6666666666667
750,2011,6,Input_#3_C_NLP3,24.6666666666667
750,2011,6,Input_#3_D_1K,721794
750,2011,6,Input_#3_P_LK98,2529825
750,2011,6,Input_#3_P_NLP3,1808031
751,2011,7,RM Category,300 rm
751,2011,7,C.LK98,54
751,2011,7,P.LK98,3740054
751,2011,7,C.1K,14
751,2011,7,D.1K,999122
751,2011,7,C.NLP3,40
751,2011,7,P.NLP3,2740932
751,2011,7,C_1K,16
751,2011,7,C_LK98,48.6666666666667
751,2011,7,C_NLP3,32.6666666666667
751,2011,7,D_1K,1244904
751,2011,7,P_LK98,3621760.66666667
751,2011,7,P_NLP3,2376856.66666667
751,2011,7,Input_#3_C_1K,11
751,2011,7,Input_#3_C_LK98,39
751,2011,7,Input_#3_C_NLP3,28
751,2011,7,Input_#3_D_1K,860163.666666667
751,2011,7,Input_#3_P_LK98,2828818.66666667
751,2011,7,Input_#3_P_NLP3,1968655
752,2011,8,RM Category,300 rm
752,2011,8,C.LK98,58
752,2011,8,P.LK98,3550018
752,2011,8,C.1K,10
752,2011,8,D.1K,850216
752,2011,8,C.NLP3,48
752,2011,8,P.NLP3,2699802
752,2011,8,C_1K,14
752,2011,8,C_LK98,52.6666666666667
752,2011,8,C_NLP3,38.6666666666667
752,2011,8,D_1K,1087972
752,2011,8,P_LK98,3606354.66666667
752,2011,8,P_NLP3,2518382.66666667
752,2011,8,Input_#3_C_1K,12.6666666666667
752,2011,8,Input_#3_C_LK98,43.6666666666667
752,2011,8,Input_#3_C_NLP3,31
752,2011,8,Input_#3_D_1K,1001866.33333333
752,2011,8,Input_#3_P_LK98,3082237.33333333
752,2011,8,Input_#3_P_NLP3,2080371
753,2011,9,RM Category,300 rm
753,2011,9,C.LK98,30
753,2011,9,P.LK98,2606666
753,2011,9,C.1K,16
753,2011,9,D.1K,1452798
753,2011,9,C.NLP3,14
753,2011,9,P.NLP3,1153868
753,2011,9,C_1K,13.3333333333333
753,2011,9,C_LK98,47.3333333333333
753,2011,9,C_NLP3,34
753,2011,9,D_1K,1100712
753,2011,9,P_LK98,3298912.66666667
753,2011,9,P_NLP3,2198200.66666667
753,2011,9,Input_#3_C_1K,14.3333333333333
753,2011,9,Input_#3_C_LK98,43.6666666666667
753,2011,9,Input_#3_C_NLP3,29.3333333333333
753,2011,9,Input_#3_D_1K,1161452.66666667
753,2011,9,Input_#3_P_LK98,3178430.66666667
753,2011,9,Input_#3_P_NLP3,2016978
754,2011,10,RM Category,300 rm
754,2011,10,C.LK98,58
754,2011,10,P.LK98,4055426
754,2011,10,C.1K,30
754,2011,10,D.1K,1972086
754,2011,10,C.NLP3,28
754,2011,10,P.NLP3,2083340
754,2011,10,C_1K,18.6666666666667
754,2011,10,C_LK98,48.6666666666667
754,2011,10,C_NLP3,30
754,2011,10,D_1K,1425033.33333333
754,2011,10,P_LK98,3404036.66666667
754,2011,10,P_NLP3,1979003.33333333
754,2011,10,Input_#3_C_1K,17.3333333333333
754,2011,10,Input_#3_C_LK98,48.6666666666667
754,2011,10,Input_#3_C_NLP3,31.3333333333333
754,2011,10,Input_#3_D_1K,1334968.66666667
754,2011,10,Input_#3_P_LK98,3512898.66666667
754,2011,10,Input_#3_P_NLP3,2177930
755,2011,11,RM Category,300 rm
755,2011,11,C.LK98,16
755,2011,11,P.LK98,1200572
755,2011,11,C.1K,4
755,2011,11,D.1K,345846
755,2011,11,C.NLP3,12
755,2011,11,P.NLP3,854726
755,2011,11,C_1K,16.6666666666667
755,2011,11,C_LK98,34.6666666666667
755,2011,11,C_NLP3,18
755,2011,11,D_1K,1256910
755,2011,11,P_LK98,2620888
755,2011,11,P_NLP3,1363978
755,2011,11,Input_#3_C_1K,15.3333333333333
755,2011,11,Input_#3_C_LK98,43.6666666666667
755,2011,11,Input_#3_C_NLP3,28.3333333333333
755,2011,11,Input_#3_D_1K,1172441
755,2011,11,Input_#3_P_LK98,3113621.33333333
755,2011,11,Input_#3_P_NLP3,1941180.33333333
756,2011,12,RM Category,300 rm
756,2011,12,C.LK98,34
756,2011,12,P.LK98,3184410
756,2011,12,C.1K,8
756,2011,12,D.1K,659932
756,2011,12,C.NLP3,26
756,2011,12,P.NLP3,2524478
756,2011,12,C_1K,14
756,2011,12,C_LK98,36
756,2011,12,C_NLP3,22
756,2011,12,D_1K,992621.333333333
756,2011,12,P_LK98,2813469.33333333
756,2011,12,P_NLP3,1820848
756,2011,12,Input_#3_C_1K,13.6666666666667
756,2011,12,Input_#3_C_LK98,41.6666666666667
756,2011,12,Input_#3_C_NLP3,28
756,2011,12,Input_#3_D_1K,1046666.66666667
756,2011,12,Input_#3_P_LK98,3056191
756,2011,12,Input_#3_P_NLP3,2009524.33333333
757,2012,1,RM Category,300 rm
757,2012,1,C.LK98,16
757,2012,1,P.LK98,1245630
757,2012,1,C.1K,2
757,2012,1,D.1K,204732
757,2012,1,C.NLP3,14
757,2012,1,P.NLP3,1040898
757,2012,1,C_1K,4.66666666666667
757,2012,1,C_LK98,22
757,2012,1,C_NLP3,17.3333333333333
757,2012,1,D_1K,403503.333333333
757,2012,1,P_LK98,1876870.66666667
757,2012,1,P_NLP3,1473367.33333333
757,2012,1,Input_#3_C_1K,11.6666666666667
757,2012,1,Input_#3_C_LK98,35.3333333333333
757,2012,1,Input_#3_C_NLP3,23.6666666666667
757,2012,1,Input_#3_D_1K,914268.333333333
757,2012,1,Input_#3_P_LK98,2640453.66666667
757,2012,1,Input_#3_P_NLP3,1726185.33333333
758,2012,2,RM Category,300 rm
758,2012,2,C.LK98,26
758,2012,2,P.LK98,2847760
758,2012,2,C.1K,4
758,2012,2,D.1K,360124
758,2012,2,C.NLP3,22
758,2012,2,P.NLP3,2487636
758,2012,2,C_1K,4.66666666666667
758,2012,2,C_LK98,25.3333333333333
758,2012,2,C_NLP3,20.6666666666667
758,2012,2,D_1K,408262.666666667
758,2012,2,P_LK98,2425933.33333333
758,2012,2,P_NLP3,2017670.66666667
758,2012,2,Input_#3_C_1K,10.6666666666667
758,2012,2,Input_#3_C_LK98,30
758,2012,2,Input_#3_C_NLP3,19.3333333333333
758,2012,2,Input_#3_D_1K,832586.333333333
758,2012,2,Input_#3_P_LK98,2523410.66666667
758,2012,2,Input_#3_P_NLP3,1690824.33333333
759,2012,3,RM Category,300 rm
759,2012,3,C.LK98,28
759,2012,3,P.LK98,3274370
759,2012,3,C.1K,4
759,2012,3,D.1K,325712
759,2012,3,C.NLP3,24
759,2012,3,P.NLP3,2948658
759,2012,3,C_1K,3.33333333333333
759,2012,3,C_LK98,23.3333333333333
759,2012,3,C_NLP3,20
759,2012,3,D_1K,296856
759,2012,3,P_LK98,2455920
759,2012,3,P_NLP3,2159064
759,2012,3,Input_#3_C_1K,8.66666666666667
759,2012,3,Input_#3_C_LK98,29.6666666666667
759,2012,3,Input_#3_C_NLP3,21
759,2012,3,Input_#3_D_1K,644738.666666667
759,2012,3,Input_#3_P_LK98,2634694.66666667
759,2012,3,Input_#3_P_NLP3,1989956
760,2012,4,RM Category,300 rm
760,2012,4,C.LK98,18
760,2012,4,P.LK98,1438204
760,2012,4,C.1K,8
760,2012,4,D.1K,708932
760,2012,4,C.NLP3,10
760,2012,4,P.NLP3,729272
760,2012,4,C_1K,5.33333333333333
760,2012,4,C_LK98,24
760,2012,4,C_NLP3,18.6666666666667
760,2012,4,D_1K,464922.666666667
760,2012,4,P_LK98,2520111.33333333
760,2012,4,P_NLP3,2055188.66666667
760,2012,4,Input_#3_C_1K,5
760,2012,4,Input_#3_C_LK98,23
760,2012,4,Input_#3_C_NLP3,18
760,2012,4,Input_#3_D_1K,434213
760,2012,4,Input_#3_P_LK98,2198491
760,2012,4,Input_#3_P_NLP3,1764278
761,2012,5,RM Category,300 rm
761,2012,5,C.LK98,22
761,2012,5,P.LK98,1951588
761,2012,5,C.1K,8
761,2012,5,D.1K,749764
761,2012,5,C.NLP3,14
761,2012,5,P.NLP3,1201824
761,2012,5,C_1K,6.66666666666667
761,2012,5,C_LK98,22.6666666666667
761,2012,5,C_NLP3,16
761,2012,5,D_1K,594802.666666667
761,2012,5,P_LK98,2221387.33333333
761,2012,5,P_NLP3,1626584.66666667
761,2012,5,Input_#3_C_1K,5.66666666666667
761,2012,5,Input_#3_C_LK98,24
761,2012,5,Input_#3_C_NLP3,18.3333333333333
761,2012,5,Input_#3_D_1K,501532.666666667
761,2012,5,Input_#3_P_LK98,2323660.33333333
761,2012,5,Input_#3_P_NLP3,1822127.66666667
762,2012,6,RM Category,300 rm
762,2012,6,C.LK98,30
762,2012,6,P.LK98,2848794
762,2012,6,C.1K,2
762,2012,6,D.1K,204732
762,2012,6,C.NLP3,28
762,2012,6,P.NLP3,2644062
762,2012,6,C_1K,6
762,2012,6,C_LK98,23.3333333333333
762,2012,6,C_NLP3,17.3333333333333
762,2012,6,D_1K,554476
762,2012,6,P_LK98,2079528.66666667
762,2012,6,P_NLP3,1525052.66666667
762,2012,6,Input_#3_C_1K,4.66666666666667
762,2012,6,Input_#3_C_LK98,23.3333333333333
762,2012,6,Input_#3_C_NLP3,18.6666666666667
762,2012,6,Input_#3_D_1K,425666
762,2012,6,Input_#3_P_LK98,2267724.33333333
762,2012,6,Input_#3_P_NLP3,1842058.33333333
763,2012,7,RM Category,300 rm
763,2012,7,C.LK98,14
763,2012,7,P.LK98,1398468
763,2012,7,C.1K,6
763,2012,7,D.1K,564378
763,2012,7,C.NLP3,8
763,2012,7,P.NLP3,834090
763,2012,7,C_1K,5.33333333333333
763,2012,7,C_LK98,22
763,2012,7,C_NLP3,16.6666666666667
763,2012,7,D_1K,506291.333333333
763,2012,7,P_LK98,2066283.33333333
763,2012,7,P_NLP3,1559992
763,2012,7,Input_#3_C_1K,5.33333333333333
763,2012,7,Input_#3_C_LK98,23
763,2012,7,Input_#3_C_NLP3,17.6666666666667
763,2012,7,Input_#3_D_1K,485607
763,2012,7,Input_#3_P_LK98,2293197.33333333
763,2012,7,Input_#3_P_NLP3,1807590.33333333
764,2012,8,RM Category,300 rm
764,2012,8,C.LK98,38
764,2012,8,P.LK98,2794174
764,2012,8,C.1K,8
764,2012,8,D.1K,792350
764,2012,8,C.NLP3,30
764,2012,8,P.NLP3,2001824
764,2012,8,C_1K,5.33333333333333
764,2012,8,C_LK98,27.3333333333333
764,2012,8,C_NLP3,22
764,2012,8,D_1K,520486.666666667
764,2012,8,P_LK98,2347145.33333333
764,2012,8,P_NLP3,1826658.66666667
764,2012,8,Input_#3_C_1K,6
764,2012,8,Input_#3_C_LK98,25
764,2012,8,Input_#3_C_NLP3,19
764,2012,8,Input_#3_D_1K,557644.666666667
764,2012,8,Input_#3_P_LK98,2284266.33333333
764,2012,8,Input_#3_P_NLP3,1726621.66666667
765,2012,9,RM Category,300 rm
765,2012,9,C.LK98,42
765,2012,9,P.LK98,3152258
765,2012,9,C.1K,14
765,2012,9,D.1K,1263808
765,2012,9,C.NLP3,28
765,2012,9,P.NLP3,1888450
765,2012,9,C_1K,9.33333333333333
765,2012,9,C_LK98,31.3333333333333
765,2012,9,C_NLP3,22
765,2012,9,D_1K,873512
765,2012,9,P_LK98,2448300
765,2012,9,P_NLP3,1574788
765,2012,9,Input_#3_C_1K,7.66666666666667
765,2012,9,Input_#3_C_LK98,27.3333333333333
765,2012,9,Input_#3_C_NLP3,19.6666666666667
765,2012,9,Input_#3_D_1K,713994
765,2012,9,Input_#3_P_LK98,2263914.33333333
765,2012,9,Input_#3_P_NLP3,1549920.33333333
766,2012,10,RM Category,300 rm
766,2012,10,C.LK98,56
766,2012,10,P.LK98,4550366
766,2012,10,C.1K,26
766,2012,10,D.1K,2111654
766,2012,10,C.NLP3,30
766,2012,10,P.NLP3,2438712
766,2012,10,C_1K,16
766,2012,10,C_LK98,45.3333333333333
766,2012,10,C_NLP3,29.3333333333333
766,2012,10,D_1K,1389270.66666667
766,2012,10,P_LK98,3498932.66666667
766,2012,10,P_NLP3,2109662
766,2012,10,Input_#3_C_1K,10.6666666666667
766,2012,10,Input_#3_C_LK98,33.6666666666667
766,2012,10,Input_#3_C_NLP3,23
766,2012,10,Input_#3_D_1K,947781
766,2012,10,Input_#3_P_LK98,2782608
766,2012,10,Input_#3_P_NLP3,1834827
767,2012,11,RM Category,300 rm
767,2012,11,C.LK98,34
767,2012,11,P.LK98,2681844
767,2012,11,C.1K,8
767,2012,11,D.1K,726002
767,2012,11,C.NLP3,26
767,2012,11,P.NLP3,1955842
767,2012,11,C_1K,16
767,2012,11,C_LK98,44
767,2012,11,C_NLP3,28
767,2012,11,D_1K,1367154.66666667
767,2012,11,P_LK98,3461489.33333333
767,2012,11,P_NLP3,2094334.66666667
767,2012,11,Input_#3_C_1K,10.6666666666667
767,2012,11,Input_#3_C_LK98,35.6666666666667
767,2012,11,Input_#3_C_NLP3,25
767,2012,11,Input_#3_D_1K,943820.666666667
767,2012,11,Input_#3_P_LK98,2904317.33333333
767,2012,11,Input_#3_P_NLP3,1960496.66666667
768,2012,12,RM Category,300 rm
768,2012,12,C.LK98,42
768,2012,12,P.LK98,4032600
768,2012,12,C.1K,14
768,2012,12,D.1K,1602518
768,2012,12,C.NLP3,28
768,2012,12,P.NLP3,2430082
768,2012,12,C_1K,16
768,2012,12,C_LK98,44
768,2012,12,C_NLP3,28
768,2012,12,D_1K,1480058
768,2012,12,P_LK98,3754936.66666667
768,2012,12,P_NLP3,2274878.66666667
768,2012,12,Input_#3_C_1K,12.6666666666667
768,2012,12,Input_#3_C_LK98,37.6666666666667
768,2012,12,Input_#3_C_NLP3,25
768,2012,12,Input_#3_D_1K,1176785
768,2012,12,Input_#3_P_LK98,3101618.33333333
768,2012,12,Input_#3_P_NLP3,1924833.33333333
769,2013,1,RM Category,300 rm
769,2013,1,C.LK98,22
769,2013,1,P.LK98,1777180
769,2013,1,C.1K,10
769,2013,1,D.1K,939492
769,2013,1,C.NLP3,12
769,2013,1,P.NLP3,837688
769,2013,1,C_1K,10.6666666666667
769,2013,1,C_LK98,32.6666666666667
769,2013,1,C_NLP3,22
769,2013,1,D_1K,1089337.33333333
769,2013,1,P_LK98,2830541.33333333
769,2013,1,P_NLP3,1741204
769,2013,1,Input_#3_C_1K,13.3333333333333
769,2013,1,Input_#3_C_LK98,39
769,2013,1,Input_#3_C_NLP3,25.6666666666667
769,2013,1,Input_#3_D_1K,1239304
769,2013,1,Input_#3_P_LK98,3164737
769,2013,1,Input_#3_P_NLP3,1925433
770,2013,2,RM Category,300 rm
770,2013,2,C.LK98,38
770,2013,2,P.LK98,2891726
770,2013,2,C.1K,12
770,2013,2,D.1K,939902
770,2013,2,C.NLP3,26
770,2013,2,P.NLP3,1951824
770,2013,2,C_1K,12
770,2013,2,C_LK98,34
770,2013,2,C_NLP3,22
770,2013,2,D_1K,1160637.33333333
770,2013,2,P_LK98,2900502
770,2013,2,P_NLP3,1739864.66666667
770,2013,2,Input_#3_C_1K,14
770,2013,2,Input_#3_C_LK98,39
770,2013,2,Input_#3_C_NLP3,25
770,2013,2,Input_#3_D_1K,1263896
770,2013,2,Input_#3_P_LK98,3180995.66666667
770,2013,2,Input_#3_P_NLP3,1917099.66666667
771,2013,3,RM Category,300 rm
771,2013,3,C.LK98,22
771,2013,3,P.LK98,1800886
771,2013,3,C.1K,4
771,2013,3,D.1K,291536
771,2013,3,C.NLP3,18
771,2013,3,P.NLP3,1509350
771,2013,3,C_1K,8.66666666666667
771,2013,3,C_LK98,27.3333333333333
771,2013,3,C_NLP3,18.6666666666667
771,2013,3,D_1K,723643.333333333
771,2013,3,P_LK98,2156597.33333333
771,2013,3,P_NLP3,1432954
771,2013,3,Input_#3_C_1K,12.3333333333333
771,2013,3,Input_#3_C_LK98,35.6666666666667
771,2013,3,Input_#3_C_NLP3,23.3333333333333
771,2013,3,Input_#3_D_1K,1101850.66666667
771,2013,3,Input_#3_P_LK98,2955767
771,2013,3,Input_#3_P_NLP3,1853916.33333333
772,2013,4,RM Category,300 rm
772,2013,4,C.LK98,30
772,2013,4,P.LK98,2437936
772,2013,4,C.1K,10
772,2013,4,D.1K,968348
772,2013,4,C.NLP3,20
772,2013,4,P.NLP3,1469588
772,2013,4,C_1K,8.66666666666667
772,2013,4,C_LK98,30
772,2013,4,C_NLP3,21.3333333333333
772,2013,4,D_1K,733262
772,2013,4,P_LK98,2376849.33333333
772,2013,4,P_NLP3,1643587.33333333
772,2013,4,Input_#3_C_1K,9.66666666666667
772,2013,4,Input_#3_C_LK98,31.3333333333333
772,2013,4,Input_#3_C_NLP3,21.6666666666667
